"ccode_qog","cname","year","ifhpol","deltaifhpol","dmhr_sancgoal","wdi_fdi","lwdi_fdi","eu_dmhrsancgoal","us_dmhrsancgoal","protest","bruxdist","washdist","oilmil","wdigdpgrocap","wdiinflationgdp","lwdigdpgrocap","lwdiinflationgdp","loilmil","contelection","deltafhcl","westorgtie","dmhrsancgoalBMR","nondmhrsancgoal","lnondmhrsancgoal","gdpconstantcapita1000","couprev","postcommunist","Asia","me","la","Pacific","lgdpconstantcapita1000","lwestorgtie","westtradelog","lwesttradelog","lblackknight","blackknight","agree2un_westimp2","lagree2un_westimp2","countbit","wdiinflationgdpfrac","lwdiinflationgdpfrac","prclx","prclp1","t1nodmhrsancgoal","t2nodmhrsancgoal","t3nodmhrsancgoal","nousdemsanct1","nousdemsanct2","nousdemsanct3","noeudemsanct1","noeudemsanct2","noeudemsanct3","nodemsancBMRt1","nodemsancBMRt2","nodemsancBMRt3","prdelx","prdelp0","prdelp1"
4,"Afghanistan",1990,0.5,0,0,NA,NA,0,0,0,5448,11184,0,NA,NA,NA,NA,NA,0,NA,3,0,0,NA,1.75480008125305,0,0,1,0,0,0,NA,NA,6.29285430908203,NA,NA,0,0.402316331863403,NA,0,NA,NA,0,0.00561318127438426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.993467032909393,0.00653295777738094
4,"Afghanistan",1991,0.5,0,0,NA,NA,0,0,0,5448,11184,0,1.04693412780762,NA,NA,NA,0,0,0,3,0,0,0,1.83715999126434,0,0,1,0,0,0,1.75480008125305,3,4.74092388153076,6.29285430908203,0,0,0.433378964662552,0.402316331863403,0,NA,NA,0.300000011920929,0.00631578313186765,1,1,1,1,1,1,1,1,1,1,1,1,0.300000011920929,0.992615044116974,0.00738496286794543
4,"Afghanistan",1992,3.33333325386047,2.83333325386047,0,NA,NA,0,0,0,5448,11184,0,0.787813782691956,NA,1.04693412780762,NA,0,0,-1,3,0,0,0,1.44734001159668,1,0,1,0,0,0,1.83715999126434,3,4.49903154373169,4.74092388153076,0,0,0.492656320333481,0.433378964662552,0,NA,NA,0.600000023841858,0.00710569741204381,2,4,8,2,4,8,2,4,8,2,4,8,0.600000023841858,0.991652846336365,0.00834714993834496
4,"Afghanistan",1993,2.5,-0.833333253860474,0,NA,NA,0,0,0,5448,11184,0,0.785530745983124,NA,0.787813782691956,NA,0,0,1,3,0,0,0,1.13693010807037,0,0,1,0,0,0,1.44734001159668,3,4.55187511444092,4.49903154373169,0,0,0.486697733402252,0.492656320333481,0,NA,NA,0.899999976158142,0.00799361150711775,3,9,27,3,9,27,3,9,27,3,9,27,0.899999976158142,0.990566492080688,0.00943350419402122
4,"Afghanistan",1994,2.5,0,0,NA,NA,0,0,0,5448,11184,0,0.899017453193665,NA,0.785530745983124,NA,0,0,0,3,0,0,0,1.02211999893188,0,0,1,0,0,0,1.13693010807037,3,4.4937915802002,4.55187511444092,0,0,0.506781756877899,0.486697733402252,0,NA,NA,1.20000004768372,0.0089914770796895,4,16,64,4,16,64,4,16,64,4,16,64,1.20000004768372,0.989340245723724,0.0106597300618887
4,"Afghanistan",1995,2.5,0,0,NA,NA,0,0,0,5448,11184,0,0.900902092456818,NA,0.899017453193665,NA,0,0,0,3,0,0,0,0.920830011367798,0,0,1,0,0,0,1.02211999893188,3,4.28716659545898,4.4937915802002,0,0,0.499206811189651,0.506781756877899,0,NA,NA,1.5,0.0101126348599792,5,25,125,5,25,125,5,25,125,5,25,125,1.5,0.987956583499908,0.012043409049511
4,"Afghanistan",1996,0.75,-1.75,0,NA,NA,0,0,0,5448,11184,0,1.02055752277374,NA,0.900902092456818,NA,0,0,0,3,0,0,0,0.939760029315948,0,0,1,0,0,0,0.920830011367798,3,4.78840780258179,4.28716659545898,0,0,0.52667897939682,0.499206811189651,0,NA,NA,1.79999995231628,0.0113719860091805,6,36,216,6,36,216,6,36,216,6,36,216,1.79999995231628,0.98639577627182,0.0136042209342122
4,"Afghanistan",1997,0.75,0,0,NA,NA,0,0,0,5448,11184,0,1.09512007236481,NA,1.02055752277374,NA,0,0,0,3,0,0,0,1.02915000915527,0,0,1,0,0,0,0.939760029315948,3,4.70528697967529,4.78840780258179,0,0,0.476820439100266,0.52667897939682,0,NA,NA,2.09999990463257,0.0127861425280571,7,49,343,7,49,343,7,49,343,7,49,343,2.09999990463257,0.984635829925537,0.0153641728684306
4,"Afghanistan",1998,0.75,0,0,NA,NA,0,0,0,5448,11184,0,1.01751935482025,NA,1.09512007236481,NA,0,0,0,3,0,0,0,1.04718005657196,0,0,1,0,0,0,1.02915000915527,3,4.77912330627441,4.70528697967529,0,0,0.480617821216583,0.476820439100266,0,NA,NA,2.40000009536743,0.0143736051395535,8,64,512,8,64,512,8,64,512,8,64,512,2.40000009536743,0.982652187347412,0.017347801476717
4,"Afghanistan",1999,0.75,0,0,NA,NA,0,0,0,5448,11184,0,0.840886890888214,NA,1.01751935482025,NA,0,0,0,3,0,1,0,0.880559980869293,0,0,1,0,0,0,1.04718005657196,3,4.22566509246826,4.77912330627441,0,2,0.445099204778671,0.480617821216583,0,NA,NA,2.70000004768372,0.0161549262702465,9,81,729,9,81,729,9,81,729,9,81,729,2.70000004768372,0.980417549610138,0.0195824299007654
4,"Afghanistan",2000,0.75,0,0,NA,NA,0,0,0,5448,11184,0,0.542949974536896,NA,0.840886890888214,NA,0,0,0,3,0,1,1,0.478100001811981,0,0,1,0,0,0,0.880559980869293,3,4.17022466659546,4.22566509246826,2,2,0.536884605884552,0.445099204778671,0,NA,NA,3,0.0181529447436333,10,100,1000,10,100,1000,10,100,1000,10,100,1000,3,0.977901577949524,0.0220984406769276
4,"Afghanistan",2001,0.264271467924118,-0.485728532075882,0,NA,NA,0,0,0,5448,11184,0,0.874775171279907,NA,0.542949974536896,NA,0,0,0,3,0,1,1,0.418229997158051,0,0,1,0,0,0,0.478100001811981,3,3.81617259979248,4.17022466659546,2,2,0.353881627321243,0.536884605884552,0,NA,NA,NA,NA,11,121,1331,11,121,1331,11,121,1331,11,121,1331,NA,NA,NA
4,"Afghanistan",2002,1.92867958545685,1.66440808773041,0,NA,NA,0,0,1,5448,11184,0,1.50254023075104,NA,0.874775171279907,NA,0,0,-1,4,0,1,1,0.628407418727875,0,0,1,0,0,0,0.418229997158051,3,5.24158811569214,3.81617259979248,2,2,0.458653599023819,0.353881627321243,0,NA,NA,NA,NA,12,144,1728,12,144,1728,12,144,1728,12,144,1728,NA,NA,NA
4,"Afghanistan",2003,1.92867958545685,0,0,0,NA,0,0,0,5448,11184,0,11.1213703155518,3.84535717964172,1.50254023075104,NA,0,0,0,5,0,0,1,0.700541317462921,0,0,1,0,0,0,0.628407418727875,4,5.88476991653442,5.24158811569214,2,2,0.459412425756454,0.458653599023819,0,0.038453571498394,NA,NA,NA,13,169,2197,13,169,2197,13,169,2197,13,169,2197,NA,NA,NA
4,"Afghanistan",2004,2.76088380813599,0.832204222679138,0,NA,0,0,0,2,5448,11184,0,6.37821865081787,6.78048753738403,11.1213703155518,3.84535717964172,0,0,0,5,0,0,0,0.747620701789856,0,0,1,0,0,0,0.700541317462921,5,6.15422105789185,5.88476991653442,2,2,0.449361383914948,0.459412425756454,0,0.0678048729896545,0.038453571498394,NA,NA,14,196,2744,14,196,2744,14,196,2744,14,196,2744,NA,NA,NA
4,"Afghanistan",2005,3.59308791160583,0.832204103469849,0,NA,NA,0,0,4,5448,11184,0,11.313193321228,8.40529727935791,6.37821865081787,6.78048753738403,0,1,-1,8,0,0,0,0.834877610206604,0,0,1,0,0,0,0.747620701789856,5,6.44988584518433,6.15422105789185,2,2,0.434619575738907,0.449361383914948,0,0.0840529724955559,0.0678048729896545,NA,NA,15,225,3375,15,225,3375,15,225,3375,15,225,3375,NA,NA,NA
4,"Afghanistan",2006,3.59308791160583,0,0,2.95915441308385,NA,0,0,1,5448,11184,0,8.12568092346191,2.41390633583069,11.313193321228,8.40529727935791,0,0,0,8,0,0,0,0.903930187225342,0,0,1,0,0,0,0.834877610206604,8,6.84099578857422,6.44988584518433,2,2,0.463139653205872,0.434619575738907,0,0.0241390634328127,0.0840529724955559,NA,NA,16,256,4096,16,256,4096,16,256,4096,16,256,4096,NA,NA,NA
4,"Afghanistan",2007,3.59308791160583,0,0,2.39323769868747,2.9591543674469,0,0,1,5448,11184,0,8.07216644287109,13.2082738876343,8.12568092346191,2.41390633583069,0,0,0,8,0,0,0,1.02262258529663,0,0,1,0,0,0,0.903930187225342,8,7.22899723052979,6.84099578857422,2,2,0.407430917024612,0.463139653205872,0,0.132082745432854,0.0241390634328127,NA,NA,17,289,4913,17,289,4913,17,289,4913,17,289,4913,NA,NA,NA
4,"Afghanistan",2008,2.76088380813599,-0.832204103469849,0,2.8237595770258,2.3932375907898,0,0,1,5448,11184,0,0.553042054176331,19.6434631347656,8.07216644287109,13.2082738876343,0,0,1,8,0,0,0,1.01855361461639,0,0,1,0,0,0,1.02262258529663,8,7.284752368927,7.22899723052979,2,2,0.440446227788925,0.407430917024612,0,0.196434631943703,0.132082745432854,NA,NA,18,324,5832,18,324,5832,18,324,5832,18,324,5832,NA,NA,NA
4,"Afghanistan",2009,1.92867958545685,-0.832204222679138,0,1.30156387254902,2.82375955581665,0,0,1,5448,11184,0,17.0849704742432,-1.16279065608978,0.553042054176331,19.6434631347656,0,1,0,8,0,0,0,1.02921521663666,0,0,1,0,0,0,1.01855361461639,8,7.94505023956299,7.284752368927,2,2,0.430978804826736,0.440446227788925,0,-0.0116279069334269,0.196434631943703,NA,NA,19,361,6859,19,361,6859,19,361,6859,19,361,6859,NA,NA,NA
4,"Afghanistan",2010,1.92867958545685,0,0,NA,1.3015638589859,0,0,NA,5448,11184,NA,5.22088241577148,3.68287801742554,17.0849704742432,-1.16279065608978,0,1,NA,NA,0,0,0,NA,0,0,1,0,0,0,1.02921521663666,8,NA,7.94505023956299,2,NA,NA,0.430978804826736,0,0.0368287786841393,-0.0116279069334269,NA,NA,20,400,8000,20,400,8000,20,400,8000,20,400,8000,NA,NA,NA
8,"Albania",1990,3.16666674613953,2.91666674613953,0,NA,NA,0,0,12,1561,7777,1.06700003147125,-10.499927520752,-0.468707650899887,NA,NA,NA,0,NA,1,0,0,NA,3.6711597442627,0,1,0,0,0,0,NA,NA,6.55521440505981,NA,NA,2,0.421895056962967,NA,0,-0.00468707643449306,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
8,"Albania",1991,5.25,2.08333325386047,0,NA,NA,0,0,14,1561,7777,0.84500002861023,-29.6363143920898,38.5683441162109,-10.499927520752,-0.468707650899887,1.06700003147125,0,-2,4,0,0,0,2.58419227600098,0,1,0,0,0,0,3.6711597442627,1,5.63425397872925,6.55521440505981,2,2,0.726305603981018,0.421895056962967,0,0.385683447122574,-0.00468707643449306,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA
8,"Albania",1992,6.66666650772095,1.41666650772095,0,2.81907498411996,NA,0,0,1,1561,7777,0.584999978542328,-6.49804544448853,249.683441162109,-29.6363143920898,38.5683441162109,0.84500002861023,0,-1,7,0,0,0,2.41768431663513,0,1,0,0,0,0,2.58419227600098,4,6.02613162994385,5.63425397872925,2,0,0.61388885974884,0.726305603981018,0,2.49683451652527,0.385683447122574,NA,NA,2,4,8,2,4,8,2,4,8,2,4,8,NA,NA,NA
8,"Albania",1993,7.0833330154419,0.416666507720947,0,4.72285382791566,2.81907486915588,0,0,2,1561,7777,0.568000018596649,11.0301790237427,114.835647583008,-6.49804544448853,249.683441162109,0.584999978542328,0,1,8,0,0,0,2.68608212471008,0,1,0,0,0,0,2.41768431663513,7,5.66649580001831,6.02613162994385,0,0,0.860620856285095,0.61388885974884,0,1.14835643768311,2.49683451652527,NA,NA,3,9,27,3,9,27,3,9,27,3,9,27,NA,NA,NA
8,"Albania",1994,6.66666650772095,-0.416666507720947,0,2.66912020805247,4.7228536605835,0,0,0,1561,7777,0.535000026226044,9.84845066070557,38.4164962768555,11.0301790237427,114.835647583008,0.568000018596649,0,0,8,0,0,0,2.95209622383118,0,1,0,0,0,0,2.68608212471008,8,5.24781322479248,5.66649580001831,0,0,0.849124431610107,0.860620856285095,0,0.384164959192276,1.14835643768311,NA,NA,4,16,64,4,16,64,4,16,64,4,16,64,NA,NA,NA
8,"Albania",1995,6.66666650772095,0,0,2.88719448267083,2.66912031173706,0,0,0,1561,7777,0.521000027656555,14.6829290390015,5.57330751419067,9.84845066070557,38.4164962768555,0.535000026226044,0,0,10,0,0,0,3.38627910614014,0,1,0,0,0,0,2.95209622383118,8,6.10626554489136,5.24781322479248,0,0,0.685924768447876,0.849124431610107,0,0.055733073502779,0.384164959192276,NA,NA,5,25,125,5,25,125,5,25,125,5,25,125,NA,NA,NA
8,"Albania",1996,5,-1.66666650772095,0,2.99015884042514,2.88719439506531,0,0,1,1561,7777,0.488999992609024,10.0991325378418,28.4184837341309,14.6829290390015,5.57330751419067,0.521000027656555,1,0,11,0,0,0,3.72757315635681,0,1,0,0,0,0,3.38627910614014,10,6.52388525009155,6.10626554489136,0,0,0.80515867471695,0.685924768447876,0,0.284184843301773,0.055733073502779,NA,NA,6,36,216,6,36,216,6,36,216,6,36,216,NA,NA,NA
8,"Albania",1997,6.25,1.25,0,2.16280334745983,2.99015879631042,0,0,20,1561,7777,0.360000014305115,-9.59894275665283,13.9431009292603,10.0991325378418,28.4184837341309,0.488999992609024,0,0,11,0,0,0,3.36806201934814,0,1,0,0,0,0,3.72757315635681,11,6.22552824020386,6.52388525009155,0,0,0.785228908061981,0.80515867471695,0,0.139431014657021,0.284184843301773,NA,NA,7,49,343,7,49,343,7,49,343,7,49,343,NA,NA,NA
8,"Albania",1998,5.8333330154419,-0.416666984558105,0,1.65008065357165,2.16280341148376,0,0,3,1561,7777,0.365000009536743,13.1708889007568,13.5560083389282,-9.59894275665283,13.9431009292603,0.360000014305115,0,1,11,0,0,0,3.80960130691528,0,1,0,0,0,0,3.36806201934814,11,6.41700983047485,6.22552824020386,0,0,0.775511562824249,0.785228908061981,1,0.13556008040905,0.139431014657021,NA,NA,8,64,512,8,64,512,8,64,512,8,64,512,NA,NA,NA
8,"Albania",1999,5.8333330154419,0,0,1.19962644328669,1.65008068084717,0,0,0,1561,7777,0.331000000238419,10.3261680603027,4.4760684967041,13.1708889007568,13.5560083389282,0.365000009536743,0,0,11,0,0,0,4.20225715637207,0,1,0,0,0,0,3.80960130691528,11,6.45716190338135,6.41700983047485,0,0,0.800463318824768,0.775511562824249,1,0.0447606854140759,0.13556008040905,NA,NA,9,81,729,9,81,729,9,81,729,9,81,729,NA,NA,NA
8,"Albania",2000,5.8333330154419,0,0,3.87886085676959,1.19962644577026,0,0,0,1561,7777,0.31700000166893,7.3303542137146,4.32151126861572,10.3261680603027,4.4760684967041,0.331000000238419,0,0,12,0,0,0,4.51240301132202,0,1,0,0,0,0,4.20225715637207,11,6.57759714126587,6.45716190338135,0,0,0.909144341945648,0.800463318824768,1,0.0432151108980179,0.0447606854140759,NA,NA,10,100,1000,10,100,1000,10,100,1000,10,100,1000,NA,NA,NA
8,"Albania",2001,6.66666650772095,0.833333492279053,0,5.06719564715177,3.87886095046997,0,0,0,1561,7777,0.296409606933594,6.80800104141235,3.45828104019165,7.3303542137146,4.32151126861572,0.31700000166893,0,-1,11,0,0,0,4.82539749145508,0,1,0,0,0,0,4.51240301132202,12,6.74562454223633,6.57759714126587,0,0,0.850476205348969,0.909144341945648,1,0.0345828086137772,0.0432151108980179,NA,NA,11,121,1331,11,121,1331,11,121,1331,11,121,1331,NA,NA,NA
8,"Albania",2002,7.5833330154419,0.916666507720947,NA,3.03413506077155,5.06719541549683,NA,NA,0,1561,7777,0.31677782535553,2.48703837394714,3.30019593238831,6.80800104141235,3.45828104019165,0.296409606933594,0,-1,11,NA,NA,0,4.95419836044312,0,1,0,0,0,0,4.82539749145508,11,6.92472076416016,6.74562454223633,0,0,0.715839266777039,0.850476205348969,NA,0.0330019593238831,0.0345828086137772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"Albania",2003,7.5833330154419,0,NA,3.14979053922853,3.03413510322571,NA,NA,0,1561,7777,0.3345066010952,5.12422466278076,3.38348603248596,2.48703837394714,3.30019593238831,0.31677782535553,0,0,12,NA,NA,NA,5.21885251998901,0,1,0,0,0,0,4.95419836044312,11,7.10262298583984,6.92472076416016,0,0,0.75237113237381,0.715839266777039,NA,0.0338348597288132,0.0330019593238831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"Albania",2004,7.5833330154419,0,NA,4.57214197947232,3.1497905254364,NA,NA,0,1561,7777,0.333311408758163,5.2845664024353,6.00774478912354,5.12422466278076,3.38348603248596,0.3345066010952,0,0,12,NA,NA,NA,5.50546741485596,0,1,0,0,0,0,5.21885251998901,12,7.29730081558228,7.10262298583984,0,0,0.756884753704071,0.75237113237381,NA,0.0600774474442005,0.0338348597288132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"Albania",2005,8.0833330154419,0.5,NA,3.13352261843384,4.57214212417603,NA,NA,0,1561,7777,0.348600000143051,4.93119716644287,3.46925210952759,5.2845664024353,6.00774478912354,0.333311408758163,1,0,12,NA,NA,NA,5.78604364395142,0,1,0,0,0,0,5.50546741485596,12,7.35520029067993,7.29730081558228,0,0,0.74871951341629,0.756884753704071,NA,0.0346925221383572,0.0600774474442005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"Albania",2006,8.0833330154419,0,NA,3.57510945195005,3.13352251052856,NA,NA,0,1561,7777,0.385574996471405,4.50746631622314,1.99524116516113,4.93119716644287,3.46925210952759,0.348600000143051,0,0,12,NA,NA,NA,6.0536036491394,0,1,0,0,0,0,5.78604364395142,12,7.50076150894165,7.35520029067993,0,0,0.675612509250641,0.74871951341629,NA,0.0199524108320475,0.0346925221383572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"Albania",2007,8.0833330154419,0,NA,6.11448292462042,3.57510948181152,NA,NA,0,1561,7777,0.319675147533417,5.46372604370117,2.02408146858215,4.50746631622314,1.99524116516113,0.385574996471405,0,0,12,NA,NA,NA,6.39488649368286,0,1,0,0,0,0,6.0536036491394,12,8.27945518493652,7.50076150894165,0,0,0.6868577003479,0.675612509250641,NA,0.0202408153563738,0.0199524108320475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"Albania",2008,8.0833330154419,0,NA,7.62144898776132,6.11448287963867,NA,NA,0,1561,7777,0.298799991607666,7.3028359413147,4.36090469360352,5.46372604370117,2.02408146858215,0.319675147533417,0,0,12,NA,NA,NA,6.75521802902222,0,1,0,0,0,0,6.39488649368286,12,8.45986938476562,8.27945518493652,0,0,0.674904763698578,0.6868577003479,NA,0.043609045445919,0.0202408153563738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"Albania",2009,8.0833330154419,0,NA,8.00863763246038,7.62144899368286,NA,NA,1,1561,7777,0.265372753143311,2.93354916572571,2.41088199615479,7.3028359413147,4.36090469360352,0.298799991607666,0,0,13,NA,NA,NA,7.42789363861084,0,1,0,0,0,0,6.75521802902222,12,8.35839366912842,8.45986938476562,0,0,0.745948612689972,0.674904763698578,NA,0.0241088196635246,0.043609045445919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,"Albania",2010,8.0833330154419,0,NA,NA,8.00863742828369,NA,NA,NA,1561,7777,NA,3.12657380104065,3.45934247970581,2.93354916572571,2.41088199615479,0.265372753143311,0,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,7.42789363861084,13,NA,8.35839366912842,0,NA,NA,0.745948612689972,NA,0.0345934256911278,0.0241088196635246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,"Algeria",1990,4.5,0.833333492279053,0,0.000539792139948438,NA,0,0,0,1559,6824,37,-1.71443116664886,30.2595977783203,NA,NA,NA,0,NA,5,0,0,NA,6.21543455123901,0,0,0,1,0,0,NA,NA,9.93662071228027,NA,NA,0,0.412042498588562,NA,0,0.302595973014832,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
12,"Algeria",1991,4.5,0,0,0.0254590237921263,0.000539792119525373,0,0,7,1559,6824,37.7000007629395,-3.60566186904907,53.7886047363281,-1.71443116664886,30.2595977783203,37,0,0,5,0,0,0,5.99186420440674,0,0,0,1,0,0,6.21543455123901,5,9.60236740112305,9.93662071228027,0,0,0.408027112483978,0.412042498588562,0,0.537886023521423,0.302595973014832,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA
12,"Algeria",1992,1.16666662693024,-3.33333349227905,1,0.0624957070020992,0.0254590231925249,1,0,6,1559,6824,36.2999992370605,-0.604934513568878,21.9261150360107,-3.60566186904907,53.7886047363281,37.7000007629395,0,2,5,1,0,0,5.95603847503662,1,0,0,1,0,0,5.99186420440674,5,9.60922813415527,9.60236740112305,0,0,0.491746693849564,0.408027112483978,0,0.219261154532433,0.537886023521423,NA,NA,1,1,1,2,4,8,1,1,1,1,1,1,NA,NA,NA
12,"Algeria",1993,1.16666662693024,0,1,2.00214402871873e-05,0.0624957084655762,1,0,1,1559,6824,37.2000007629395,-4.30495309829712,13.6244249343872,-0.604934513568878,21.9261150360107,36.2999992370605,0,0,5,1,0,0,5.69993305206299,0,0,0,1,0,0,5.95603847503662,5,9.51274967193604,9.60922813415527,0,0,0.483251243829727,0.491746693849564,0,0.136244252324104,0.219261154532433,NA,NA,1,1,1,3,9,27,1,1,1,2,4,8,NA,NA,NA
12,"Algeria",1994,0.75,-0.416666626930237,1,2.3505865191688e-05,2.00214399228571e-05,1,0,0,1559,6824,37.4000015258789,-2.97541928291321,29.0776481628418,-4.30495309829712,13.6244249343872,37.2000007629395,0,1,5,1,0,0,5.53053522109985,0,0,0,1,0,0,5.69993305206299,5,9.48470783233643,9.51274967193604,0,0,0.55853396654129,0.483251243829727,0,0.290776491165161,0.136244252324104,NA,NA,1,1,1,4,16,64,1,1,1,3,9,27,NA,NA,NA
12,"Algeria",1995,2.58333325386047,1.83333325386047,0,2.3944035681264e-05,2.35058651014697e-05,0,0,2,1559,6824,56.5999984741211,1.8169173002243,28.5770378112793,-2.97541928291321,29.0776481628418,37.4000015258789,0,-1,5,0,0,0,5.63114500045776,0,0,0,1,0,0,5.53053522109985,5,9.60858631134033,9.48470783233643,0,0,0.512404978275299,0.55853396654129,0,0.285770386457443,0.290776491165161,NA,NA,0,0,0,5,25,125,0,0,0,0,0,0,NA,NA,NA
12,"Algeria",1996,2.58333325386047,0,0,0.575184050859387,2.39440360019216e-05,0,0,0,1559,6824,59.2999992370605,2.30900812149048,24.0219039916992,1.8169173002243,28.5770378112793,56.5999984741211,0,0,5,0,0,0,5.76121234893799,0,0,0,1,0,0,5.63114500045776,5,9.62621879577637,9.60858631134033,0,0,0.549084484577179,0.512404978275299,0,0.240219041705132,0.285770386457443,NA,NA,1,1,1,6,36,216,1,1,1,1,1,1,NA,NA,NA
12,"Algeria",1997,2.58333325386047,0,0,0.539666954479717,0.575184047222137,0,0,0,1559,6824,60.2999992370605,-0.476719260215759,7.00196313858032,2.30900812149048,24.0219039916992,59.2999992370605,1,0,5,0,0,0,5.73371744155884,0,0,0,1,0,0,5.76121234893799,5,9.635910987854,9.62621879577637,0,0,0.509922742843628,0.549084484577179,0,0.0700196325778961,0.240219041705132,NA,NA,2,4,8,7,49,343,2,4,8,2,4,8,NA,NA,NA
12,"Algeria",1998,3,0.416666746139526,0,1.25882536695318,0.539666950702667,0,0,0,1559,6824,61.7999992370605,3.57425284385681,-3.1310887336731,-0.476719260215759,7.00196313858032,60.2999992370605,0,-1,5,0,0,0,5.93858575820923,0,0,0,1,0,0,5.73371744155884,5,9.5093183517456,9.635910987854,0,0,0.516892790794373,0.509922742843628,0,-0.0313108861446381,0.0700196325778961,NA,NA,3,9,27,8,64,512,3,9,27,3,9,27,NA,NA,NA
12,"Algeria",1999,3,0,0,0.599704606747247,1.25882542133331,0,0,0,1559,6824,63.9000015258789,1.74172723293304,10.8564071655273,3.57425284385681,-3.1310887336731,61.7999992370605,0,0,5,0,0,0,6.04196310043335,0,0,0,1,0,0,5.93858575820923,5,9.55175590515137,9.5093183517456,0,0,0.488630771636963,0.516892790794373,0,0.10856407135725,-0.0313108861446381,NA,NA,4,16,64,9,81,729,4,16,64,4,16,64,NA,NA,NA
12,"Algeria",2000,3,0,0,0.799415091596773,0.599704623222351,0,0,0,1559,6824,66.8000030517578,0.744621455669403,24.5980987548828,1.74172723293304,10.8564071655273,63.9000015258789,0,0,6,0,0,0,6.08694505691528,0,0,0,1,0,0,6.04196310043335,5,9.94639682769775,9.55175590515137,0,0,0.486480206251144,0.488630771636963,0,0.245980992913246,0.10856407135725,NA,NA,5,25,125,10,100,1000,5,25,125,5,25,125,NA,NA,NA
12,"Algeria",2001,3,0,0,2.0171801774801,0.799415111541748,0,0,4,1559,6824,65.2379989624023,1.11512696743011,0.711209535598755,0.744621455669403,24.5980987548828,66.8000030517578,0,0,6,0,0,0,6.15477085113525,0,0,0,1,0,0,6.08694505691528,6,9.94662570953369,9.94639682769775,0,0,0.424840271472931,0.486480206251144,0,0.00711209513247013,0.245980992913246,NA,NA,6,36,216,11,121,1331,6,36,216,6,36,216,NA,NA,NA
12,"Algeria",2002,3,0,0,1.86668409037092,2.01718020439148,0,0,2,1559,6824,65.0375747680664,3.16944313049316,1.90632879734039,1.11512696743011,0.711209535598755,65.2379989624023,0,0,6,0,0,0,6.34972047805786,0,0,0,1,0,0,6.15477085113525,6,9.91460990905762,9.94662570953369,0,0,0.427770018577576,0.424840271472931,0,0.019063288345933,0.00711209513247013,NA,NA,7,49,343,12,144,1728,7,49,343,7,49,343,NA,NA,NA
12,"Algeria",2003,3,0,0,0.931803864981088,1.86668407917023,0,0,0,1559,6824,80.229850769043,5.32024383544922,8.32380294799805,3.16944313049316,1.90632879734039,65.0375747680664,0,0,6,0,0,0,6.68751573562622,0,0,0,1,0,0,6.34972047805786,6,10.2251882553101,9.91460990905762,0,0,0.427644819021225,0.427770018577576,0,0.0832380279898643,0.019063288345933,NA,NA,8,64,512,13,169,2197,8,64,512,8,64,512,NA,NA,NA
12,"Algeria",2004,4.25,1.25,0,1.03735922715042,0.93180388212204,0,0,0,1559,6824,83.5034408569336,3.63289093971252,10.6293296813965,5.32024383544922,8.32380294799805,80.229850769043,0,0,7,0,0,0,6.93078088760376,0,0,0,1,0,0,6.68751573562622,6,10.4637823104858,10.2251882553101,0,0,0.396627396345139,0.427644819021225,0,0.106293298304081,0.0832380279898643,NA,NA,9,81,729,14,196,2744,9,81,729,9,81,729,NA,NA,NA
12,"Algeria",2005,4.25,0,0,1.05658540946736,1.0373592376709,0,0,0,1559,6824,89.5062866210938,3.52645754814148,16.4592590332031,3.63289093971252,10.6293296813965,83.5034408569336,0,0,7,0,0,0,7.17596435546875,0,0,0,1,0,0,6.93078088760376,7,10.6990251541138,10.4637823104858,0,0,0.417788088321686,0.396627396345139,1,0.16459259390831,0.106293298304081,NA,NA,10,100,1000,15,225,3375,10,100,1000,10,100,1000,NA,NA,NA
